# Average strain over simulation: 0.021652
# Frame	Strain
3210	0.0240344
3211	0.0240469
3212	0.0240593
3213	0.0240717
3214	0.0240841
3215	0.024097
3216	0.0241093
3217	0.0241213
3218	0.0241341
3219	0.0241465
3220	0.0241588
3221	0.0241712
3222	0.0241835
3223	0.0241963
3224	0.0242086
3225	0.024221
3226	0.0242337
3227	0.024246
3228	0.0242585
3229	0.0242711
3230	0.0242834
3231	0.0242952
3232	0.0243074
3233	0.0243197
3234	0.0243319
3235	0.0243447
3236	0.0243569
3237	0.0243691
3238	0.0243813
3239	0.0243935
3240	0.0244057
3241	0.0244179
3242	0.0244301
3243	0.0244423
3244	0.0244545
3245	0.0244666
3246	0.0244783
3247	0.0244906
3248	0.0245034
3249	0.0245168
3250	0.0245302
3251	0.024543
3252	0.0245564
3253	0.0245692
3254	0.0245825
3255	0.0245964
3256	0.0246097
3257	0.024623
3258	0.0246363
3259	0.0246497
3260	0.0246629
3261	0.0246762
3262	0.02469
3263	0.0247033
3264	0.0247166
3265	0.0247299
3266	0.0247436
3267	0.0247569
3268	0.0247701
3269	0.0247839
3270	0.0247971
3271	0.0248103
3272	0.0248235
3273	0.0248367
3274	0.0248499
3275	0.0248632
3276	0.0248764
3277	0.0248897
3278	0.0249033
3279	0.0249168
3280	0.0249301
3281	0.0249433
3282	0.0249572
3283	0.0249707
3284	0.0249842
3285	0.0249978
3286	0.0250118
3287	0.0250248
3288	0.0250388
3289	0.0250523
3290	0.0250653
3291	0.0250783
3292	0.0250917
3293	0.0251063
3294	0.025121
3295	0.0251356
3296	0.0251507
3297	0.0251653
3298	0.0251799
3299	0.0251945
3300	0.0252096
3301	0.0252242
3302	0.0252388
3303	0.0252533
3304	0.0252684
3305	0.025283
3306	0.0252975
3307	0.0253121
3308	0.0253271
3309	0.0253417
3310	0.0253562
3311	0.0253707
3312	0.0253845
3313	0.0253991
3314	0.0254141
3315	0.0254286
3316	0.0254431
3317	0.0254576
3318	0.0254715
3319	0.0254859
3320	0.0255009
3321	0.0255153
3322	0.0255298
3323	0.0255448
3324	0.0255592
3325	0.0255736
3326	0.025588
3327	0.0256018
3328	0.0256162
3329	0.0256306
3330	0.0256456
3331	0.0256594
3332	0.0256737
3333	0.0256875
3334	0.0257013
3335	0.0257151
3336	0.0257295
3337	0.0257438
3338	0.0257581
3339	0.0257719
3340	0.0257857
3341	0.0258
3342	0.0258143
3343	0.0258286
3344	0.0258434
3345	0.0258577
3346	0.0258709
3347	0.0258802
3348	0.0258945
3349	0.0259087
3350	0.025923
3351	0.0259372
3352	0.0259515
3353	0.0259657
3354	0.0259805
3355	0.0259941
3356	0.0260083
3357	0.0260231
3358	0.0260373
3359	0.0260515
3360	0.0260657
3361	0.0260804
3362	0.0260946
3363	0.0261087
3364	0.0261229
3365	0.0261376
3366	0.0261517
3367	0.0261659
3368	0.02618
3369	0.0261941
3370	0.0262082
3371	0.0262224
3372	0.0262365
3373	0.0262511
3374	0.0262652
3375	0.0262793
3376	0.0262934
3377	0.0263069
3378	0.0263204
3379	0.026335
3380	0.0263491
3381	0.0263631
3382	0.0263771
3383	0.0263912
3384	0.0264057
3385	0.0264198
3386	0.0264338
3387	0.0264478
3388	0.0264618
3389	0.0264758
3390	0.0264903
3391	0.0265043
3392	0.0265182
3393	0.0265322
3394	0.0265467
3395	0.0265607
3396	0.0265746
3397	0.0265885
3398	0.0266025
3399	0.0266164
3400	0.0266309
3401	0.0266448
3402	0.0266587
3403	0.0266726
3404	0.026687
3405	0.0267004
3406	0.0267142
3407	0.0267281
3408	0.026742
3409	0.0267558
3410	0.0267691
3411	0.026783
3412	0.0267963
3413	0.0268101
3414	0.0268234
3415	0.0268373
3416	0.0268511
3417	0.0268654
3418	0.0268792
3419	0.026893
3420	0.0269068
3421	0.0269195
3422	0.0269333
3423	0.026947
3424	0.0269613
3425	0.0269751
3426	0.0269888
3427	0.0270026
3428	0.0270163
3429	0.0270306
3430	0.0270448
3431	0.0270606
3432	0.0270763
3433	0.0270927
3434	0.0271084
3435	0.0271241
3436	0.027141
3437	0.027158
3438	0.0271756
3439	0.0271926
3440	0.0272101
3441	0.0272285
3442	0.0272468
3443	0.0272652
3444	0.0272836
3445	0.027302
3446	0.027321
3447	0.0273393
3448	0.0273577
3449	0.027376
3450	0.0273951
3451	0.0274134
3452	0.0274317
3453	0.02745
3454	0.0274683
3455	0.0274873
3456	0.0275056
3457	0.0275239
3458	0.0275421
3459	0.0275604
3460	0.0275787
3461	0.0275969
3462	0.0276152
3463	0.0276334
3464	0.0276496
3465	0.0276657
3466	0.0276832
3467	0.0277014
3468	0.0277189
3469	0.0277371
3470	0.0277546
3471	0.0277728
3472	0.0277903
3473	0.0278085
3474	0.0278253
3475	0.0278427
3476	0.0278609
3477	0.027879
3478	0.0278965
3479	0.0279146
3480	0.0279314
3481	0.0279488
3482	0.0279669
3483	0.0279872
3484	0.0280069
3485	0.0280273
3486	0.0280477
3487	0.0280681
3488	0.0280878
3489	0.0281081
3490	0.0281277
3491	0.0281481
3492	0.0281677
3493	0.0281872
3494	0.0282076
3495	0.0282279
3496	0.028249
3497	0.0282693
3498	0.0282896
3499	0.0283091
3500	0.0283286
3501	0.0283488
3502	0.0283691
3503	0.0283893
3504	0.0284088
3505	0.028429
3506	0.0284484
3507	0.0284679
3508	0.0284865
3509	0.0285059
3510	0.0285261
3511	0.0285462
3512	0.0285664
3513	0.0285865
3514	0.0286059
3515	0.028626
3516	0.0286461
3517	0.0286662
3518	0.0286863
3519	0.0287063
3520	0.0287264
3521	0.0287464
3522	0.0287673
3523	0.0287874
3524	0.0288075
3525	0.0288276
3526	0.0288468
3527	0.0288669
3528	0.0288877
3529	0.0289078
3530	0.0289278
3531	0.028947
3532	0.028967
3533	0.028987
3534	0.0290078
3535	0.0290278
3536	0.0290478
3537	0.0290686
3538	0.0290893
3539	0.0291101
3540	0.0291292
3541	0.029146
3542	0.0291651
3543	0.0291858
3544	0.0292065
3545	0.0292264
3546	0.0292471
3547	0.0292678
3548	0.0292884
3549	0.0293091
3550	0.0293297
3551	0.0293496
3552	0.0293686
3553	0.0293884
3554	0.0294091
3555	0.0294289
3556	0.0294495
3557	0.02947
3558	0.0294906
3559	0.0295127
3560	0.0295349
3561	0.029557
3562	0.02958
3563	0.0296021
3564	0.0296234
3565	0.0296455
3566	0.0296676
3567	0.0296896
3568	0.0297126
3569	0.0297346
3570	0.0297567
3571	0.0297787
3572	0.0298008
3573	0.0298228
3574	0.0298448
3575	0.0298668
3576	0.0298888
3577	0.029911
3578	0.0299328
3579	0.0299548
3580	0.0299767
3581	0.0299978
3582	0.0300189
3583	0.0300409
3584	0.0300628
3585	0.0300847
3586	0.0301066
3587	0.0301285
3588	0.0301504
3589	0.0301722
3590	0.0301941
3591	0.030216
3592	0.0302378
3593	0.0302605
3594	0.0302815
3595	0.0303025
3596	0.0303226
3597	0.0303444
3598	0.030367
3599	0.0303888
3600	0.0304106
3601	0.0304323
3602	0.0304541
3603	0.0304758
3604	0.0304967
3605	0.0305184
3606	0.0305401
3607	0.0305627
3608	0.0305844
3609	0.030606
3610	0.0306277
3611	0.0306494
3612	0.030671
3613	0.0306927
3614	0.0307143
3615	0.0307359
3616	0.0307575
3617	0.0307791
3618	0.0308
3619	0.0308225
3620	0.0308441
3621	0.0308658
3622	0.0308875
3623	0.0309091
3624	0.0309307
3625	0.0309516
3626	0.030974
3627	0.0309956
3628	0.0310172
3629	0.0310388
3630	0.0310603
3631	0.0310819
3632	0.0311034
3633	0.0311258
3634	0.0311474
3635	0.0311689
3636	0.0311904
3637	0.0312119
3638	0.0312326
3639	0.0312532
3640	0.0312739
3641	0.0312954
3642	0.0313168
3643	0.0313383
3644	0.0313589
3645	0.0313803
3646	0.0314009
3647	0.0314221
3648	0.0314433
3649	0.0314643
3650	0.0314852
3651	0.0315051
3652	0.0315258
3653	0.0315463
3654	0.031567
3655	0.0315893
3656	0.0316107
3657	0.0316311
3658	0.0316523
3659	0.0316733
3660	0.0316942
3661	0.0317157
3662	0.0317364
3663	0.0317569
3664	0.0317765
3665	0.0317967
3666	0.0318161
3667	0.0318369
3668	0.0318568
3669	0.0318765
3670	0.0318962
3671	0.0319157
3672	0.0319359
3673	0.0319552
3674	0.0319743
3675	0.0319934
3676	0.0320123
3677	0.0320311
3678	0.0320498
3679	0.0320684
3680	0.0320868
3681	0.0321052
3682	0.0321227
3683	0.0321401
3684	0.0321574
3685	0.0321753
3686	0.0321924
3687	0.0322101
3688	0.032227
3689	0.0322451
3690	0.0322624
3691	0.0322797
3692	0.0322968
3693	0.0323131
3694	0.03233
3695	0.0323474
3696	0.0323634
3697	0.0323806
3698	0.0323971
3699	0.0324134
3700	0.0324296
3701	0.0324458
3702	0.0324612
3703	0.0324771
3704	0.0324923
3705	0.0325074
3706	0.032523
3707	0.0325379
3708	0.0325527
3709	0.0325674
3710	0.0325826
3711	0.0325976
3712	0.032612
3713	0.0326269
3714	0.0326411
3715	0.0326558
3716	0.0326704
3717	0.0326854
3718	0.0326965
3719	0.0327081
3720	0.0327223
3721	0.0327364
3722	0.0327504
3723	0.0327648
3724	0.0327787
3725	0.0327918
3726	0.0328049
3727	0.0328179
3728	0.0328314
3729	0.0328442
3730	0.0328579
3731	0.0328711
3732	0.0328841
3733	0.0328971
3734	0.0329099
3735	0.0329227
3736	0.0329353
3737	0.0329484
3738	0.0329608
3739	0.0329732
3740	0.0329855
3741	0.0329977
3742	0.0330098
3743	0.0330223
3744	0.0330342
3745	0.0330455
3746	0.0330568
3747	0.0330689
3748	0.03308
3749	0.0330919
3750	0.0331033
3751	0.0331146
3752	0.0331262
3753	0.0331376
3754	0.0331494
3755	0.0331607
3756	0.0331719
3757	0.0331831
3758	0.0331941
3759	0.033205
3760	0.0332159
3761	0.0332271
3762	0.0332377
3763	0.0332483
3764	0.0332588
3765	0.0332693
3766	0.0332796
3767	0.0332899
3768	0.0332996
3769	0.0333094
3770	0.033319
3771	0.0333289
3772	0.0333388
3773	0.0333482
3774	0.0333579
3775	0.0333671
3776	0.0333766
3777	0.0333861
3778	0.0333954
3779	0.0334047
3780	0.0334139
3781	0.0334231
3782	0.0334321
3783	0.0334411
3784	0.03345
3785	0.0334588
3786	0.0334679
3787	0.0334765
3788	0.0334851
3789	0.0334933
3790	0.033502
3791	0.0335104
3792	0.0335186
3793	0.0335268
3794	0.0335349
3795	0.0335433
3796	0.0335509
3797	0.0335591
3798	0.033567
3799	0.0335747
3800	0.0335824
3801	0.03359
3802	0.0335978
3803	0.0336052
3804	0.0336126
3805	0.0336199
3806	0.0336271
3807	0.0336343
3808	0.0336414
3809	0.0336481
3810	0.0336553
3811	0.0336622
3812	0.0336687
3813	0.033675
3814	0.0336814
3815	0.033688
3816	0.0336945
3817	0.033701
3818	0.0337076
3819	0.0337139
3820	0.0337202
3821	0.0337261
3822	0.0337323
3823	0.0337386
3824	0.0337443
3825	0.03375
3826	0.0337561
3827	0.0337619
3828	0.0337676
3829	0.0337733
3830	0.0337789
3831	0.0337844
3832	0.0337899
3833	0.0337953
3834	0.0338008
3835	0.0338061
3836	0.0338116
3837	0.0338179
3838	0.0338239
3839	0.0338303
3840	0.0338363
3841	0.0338424
3842	0.0338483
3843	0.0338542
3844	0.03386
3845	0.0338658
3846	0.0338714
3847	0.0338771
3848	0.0338826
3849	0.0338881
3850	0.0338936
3851	0.0338989
3852	0.0339042
3853	0.0339095
3854	0.0339147
3855	0.0339198
3856	0.0339247
3857	0.0339297
3858	0.0339346
3859	0.0339395
3860	0.0339441
3861	0.0339491
3862	0.0339538
3863	0.0339584
3864	0.033963
3865	0.0339677
3866	0.033972
3867	0.0339764
3868	0.0339807
3869	0.033985
3870	0.0339892
3871	0.0339934
3872	0.0339975
3873	0.0340017
3874	0.0340057
3875	0.0340095
3876	0.0340133
3877	0.0340172
3878	0.0340209
3879	0.0340248
3880	0.0340286
3881	0.0340323
3882	0.034036
3883	0.0340394
3884	0.0340429
3885	0.0340464
3886	0.0340497
3887	0.0340531
3888	0.0340564
3889	0.0340595
3890	0.0340626
3891	0.0340658
3892	0.0340687
3893	0.0340717
3894	0.0340747
3895	0.0340775
3896	0.0340801
3897	0.0340829
3898	0.0340855
3899	0.0340879
3900	0.0340903
3901	0.0340928
3902	0.0340952
3903	0.0340976
3904	0.0341001
3905	0.0341025
3906	0.0341047
3907	0.034107
3908	0.0341092
3909	0.0341113
3910	0.0341134
3911	0.0341153
3912	0.0341173
3913	0.0341192
3914	0.0341211
3915	0.0341229
3916	0.0341247
3917	0.0341263
3918	0.0341281
3919	0.0341297
3920	0.0341314
3921	0.0341329
3922	0.0341344
3923	0.0341358
3924	0.0341372
3925	0.0341385
3926	0.0341399
3927	0.0341411
3928	0.0341423
3929	0.0341434
3930	0.0341446
3931	0.0341459
3932	0.0341472
3933	0.0341484
3934	0.0341495
3935	0.0341507
3936	0.0341517
3937	0.0341528
3938	0.0341538
3939	0.0341548
3940	0.0341557
3941	0.0341565
3942	0.0341572
3943	0.034158
3944	0.0341587
3945	0.0341594
3946	0.03416
3947	0.0341607
3948	0.0341612
3949	0.0341618
3950	0.0341623
3951	0.0341627
3952	0.0341631
3953	0.0341635
3954	0.0341638
3955	0.0341641
3956	0.0341644
3957	0.0341645
3958	0.0341647
3959	0.0341648
3960	0.0341648
3961	0.0341649
3962	0.0341649
3963	0.0341648
3964	0.0341647
3965	0.0341646
3966	0.0341644
3967	0.0341642
3968	0.0341639
3969	0.0341636
3970	0.0341633
3971	0.0341629
3972	0.0341625
3973	0.034162
3974	0.0341615
3975	0.034161
3976	0.0341604
3977	0.0341598
3978	0.0341592
3979	0.0341585
3980	0.0341578
3981	0.034157
3982	0.0341562
3983	0.0341554
3984	0.0341545
3985	0.0341536
3986	0.0341527
3987	0.0341518
3988	0.0341508
3989	0.0341494
3990	0.0341486
3991	0.0341475
3992	0.0341464
3993	0.0341451
3994	0.0341439
3995	0.0341426
3996	0.0341413
3997	0.03414
3998	0.0341386
3999	0.0341372
4000	0.0341357
4001	0.0341342
4002	0.0341327
4003	0.0341311
4004	0.0341295
4005	0.0341287
4006	0.0341278
4007	0.034127
4008	0.0341261
4009	0.0341251
4010	0.0341241
4011	0.0341231
4012	0.0341221
4013	0.034121
4014	0.0341199
4015	0.0341188
4016	0.0341177
4017	0.0341165
4018	0.0341153
4019	0.034114
4020	0.0341128
4021	0.0341115
4022	0.0341101
4023	0.0341087
4024	0.0341073
4025	0.0341059
4026	0.0341045
4027	0.0341029
4028	0.0341014
4029	0.0341
4030	0.0340984
4031	0.0340969
4032	0.0340952
4033	0.0340936
4034	0.0340919
4035	0.0340902
4036	0.0340885
4037	0.0340867
4038	0.0340849
4039	0.0340831
4040	0.0340813
4041	0.0340794
4042	0.0340775
4043	0.0340756
4044	0.0340737
4045	0.0340717
4046	0.0340697
4047	0.0340677
4048	0.0340656
4049	0.0340635
4050	0.0340613
4051	0.0340593
4052	0.0340571
4053	0.034055
4054	0.0340527
4055	0.0340505
4056	0.0340482
4057	0.034046
4058	0.0340436
4059	0.0340413
4060	0.0340389
4061	0.0340366
4062	0.0340342
4063	0.0340319
4064	0.0340294
4065	0.0340269
4066	0.0340244
4067	0.0340219
4068	0.0340194
4069	0.0340169
4070	0.0340142
4071	0.0340117
4072	0.0340091
4073	0.0340065
4074	0.034004
4075	0.0340013
4076	0.0339985
4077	0.0339958
4078	0.033993
4079	0.0339902
4080	0.0339874
4081	0.0339846
4082	0.0339816
4083	0.0339787
4084	0.0339757
4085	0.0339727
4086	0.0339697
4087	0.0339667
4088	0.0339637
4089	0.0339607
4090	0.0339577
4091	0.0339546
4092	0.0339515
4093	0.0339482
4094	0.0339452
4095	0.033942
4096	0.0339388
4097	0.0339356
4098	0.0339324
4099	0.0339291
4100	0.0339258
4101	0.0339225
4102	0.0339192
4103	0.033916
4104	0.0339125
4105	0.0339091
4106	0.0339057
4107	0.0339023
4108	0.0338988
4109	0.0338953
4110	0.0338917
4111	0.0338883
4112	0.0338848
4113	0.0338813
4114	0.0338775
4115	0.033874
4116	0.0338703
4117	0.033867
4118	0.0338636
4119	0.03386
4120	0.0338563
4121	0.0338527
4122	0.033849
4123	0.0338452
4124	0.0338416
4125	0.0338378
4126	0.0338342
4127	0.0338304
4128	0.0338267
4129	0.0338231
4130	0.0338192
4131	0.0338153
4132	0.0338114
4133	0.0338076
4134	0.0338037
4135	0.0338
4136	0.0337962
4137	0.0337924
4138	0.0337887
4139	0.0337848
4140	0.0337809
4141	0.033777
4142	0.033773
4143	0.0337691
4144	0.033765
4145	0.0337612
4146	0.0337581
4147	0.033755
4148	0.0337519
4149	0.0337487
4150	0.0337455
4151	0.0337421
4152	0.0337389
4153	0.0337356
4154	0.0337324
4155	0.0337295
4156	0.0337273
4157	0.033724
4158	0.0337207
4159	0.0337173
4160	0.0337139
4161	0.0337106
4162	0.0337073
4163	0.0337036
4164	0.0337003
4165	0.0336966
4166	0.0336931
4167	0.0336896
4168	0.0336861
4169	0.0336825
4170	0.0336788
4171	0.0336752
4172	0.0336714
4173	0.0336677
4174	0.0336642
4175	0.0336605
4176	0.0336568
4177	0.033653
4178	0.0336493
4179	0.0336455
4180	0.0336419
4181	0.0336392
4182	0.0336366
4183	0.033634
4184	0.0336313
4185	0.0336287
4186	0.033626
4187	0.0336235
